addr1,cat1,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,modifiedtime,sigungucode,archive_picture,lDongRegnCd,lDongSignguCd,usetime,overview,spot_code,parking_fee,cat2,title,past_image_url,past_image,이동_대중교통,이동_자차,활동_산책,동반_아이,동반_반려동물,청결_시설,뷰_야경_경관,휴식_조용함,유명,정보_구성_체험,볼거리_재미
인천광역시 미추홀구 비류대로55번길 68 (학익동),A02,A02060500,130076,14,2007-11-06,http://tong.visitkorea.or.kr/cms/resource/72/3490572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3490572_image3_1.jpg,Type3,126.6412305,37.43461358,2025-05-13,3,0,28,177,09:30~18:00 (입장 마감 17:30),"송암미술관은 인천광역시 미추홀구에 위치한 공립 미술관으로, 인천시립박물관의 분관이자 인천 유일의 시립 미술관이다. 1989년 고(故) 이회림 선생이 서울에서 사립 미술관으로 처음 개관하였으며, 1992년 인천으로 이전한 뒤 2005년에는 미술관 건물과 약 1만여 점의 소장품을 인천시에 기증하면서 공립 미술관으로 전환되었다. 이회림 선생은 ‘마지막 개성상인’으로 불릴 만큼 전통문화에 대한 깊은 애정을 지닌 인물로, 도자기, 회화, 공예품 등 다양한 분야의 유물을 수집해왔다. 송암미술관은 고대부터 근현대에 이르는 폭넓은 시대의 유물을 소장하고 있으며, 이를 바탕으로 한국 미술의 흐름과 아름다움을 소개하는 상설 및 기획 전시를 운영하고 있다. 또한 유아부터 성인까지 다양한 연령층을 위한 교육 프로그램을 통해 지역 문화예술 교육의 거점 역할도 수행하고 있다. 송암미술관은 전시와 교육을 아우르며, 전통문화의 가치를 대중과 나누는 열린 문화공간으로 자리매김하고 있다.
송암미술관은 상설전시 공간으로 1층 공예실과 2층 서화실을 운영하고 있다. 1층 공예실은 2024년에 전시 개편을 통해 새롭게 구성되었으며, 고려시대부터 조선시대에 이르는 도자기와 공예품이 중심을 이룬다. 고려청자, 조선의 분청사기와 백자 등 시대별 도자기를 통해 한국 도자문화의 흐름을 살펴볼 수 있으며, 불교 조각과 민속 공예품도 함께 전시되어 있어 전통 생활문화와 신앙을 조망할 수 있는 공간이다. 2층 서화실은 조선 후기부터 근대에 이르는 서화 작품을 중심으로 구성되어 있다. 보물 제1997호인 ‘평양성도 병풍’을 비롯해, 겸재 정선의 ‘노송영지’, 김규진, 이도영, 안종원이 공동 제작한 ‘합작도’등 다양한 회화와 서예 작품이 전시되어 있다.
송암미술관의 야외 전시장은 자연 속에서 유물을 감상할 수 있는 공간으로, 관람객들에게 휴식과 사색의 시간을 제공한다. 문인석(文人石), 망주석(望柱石), 동자석(童子石) 등 다양한 전통 석조물과 광개토대왕릉비의 복제품이 실물 크기로 전시되어 있다 .",130076,2,A0206,송암미술관,,0,0,1,0,1,0,0,0,0,0,1,1
인천광역시 미추홀구 한나루로357번길 105-19 (학익동),A02,A02060200,3448312,14,2024-12-18,,,,126.6560401,37.43816898,2024-12-23,3,0,28,177,,"송암박두성기념관은 충청북도 진천군에 위치한 박두성 선생의 업적을 기리기 위한 기념관이다. 박두성 선생은 일제강점기 독립운동가이자 교육자로, 민족 교육과 독립운동에 헌신한 인물로 잘 알려져 있다. 기념관에는 그의 생애와 업적을 보여주는 다양한 유품, 사진, 문서 등이 전시되어 있으며, 독립운동과 교육 분야에서의 기여를 기리기 위한 교육적인 프로그램도 운영된다.

특히, 기념관 내에는 한글 점자 자료가 포함되어 있어, 시각장애인들도 박두성 선생의 역사적 업적을 쉽게 접할 수 있도록 배려한 점이 특징이다. 이러한 점자 자료는 그의 교육 정신과 민족 문화에 대한 공헌을 강조하며, 모든 방문객이 박두성 선생의 업적을 기억하고 공유할 수 있도록 돕는다",3448312,0,A0206,송암박두성기념관,,0,1,0,1,1,0,1,0,1,1,1,1
인천광역시 옹진군 백령면 백령로316번길 109-117,A02,A02060300,560981,14,2008-05-19,http://tong.visitkorea.or.kr/cms/resource/01/3497901_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3497901_image3_1.jpg,Type3,124.7136239,37.97976432,2025-06-13,9,0,28,720,08:00~17:00,"고대소설 심청전에서 심청이 빠졌다는 전설의 무대는 인당수 혹은 임당수라 불리는데 장산곶 앞바다와 백령도 사이에 있다. 효심이 지극한 심청이 회생하여 연꽃을 타고 조류에 떠밀려 닿았던 곳은 백령도 남쪽 해안에 있는 작은 바위섬인 연봉바위이다. 인당수와 연봉바위가 동시에 내려다보이는 곳인 백령도 진촌리 북산 정상에 1999년 10월 21일 심청의 효심을 기리기 위해 2층 규모의 심청각이 세워졌다. 1층에는 <심청전> 내용을 글과 영상, 모형으로 소개하는 한편, 소설 동화, 국악 등 여러 장르로 소개하여 다양한 볼거리를 전시하고 있으며  심청이 테마별 포토존도 마련하여 사진촬영장소로도 이용되고 있다. 2층에는 옹진군의 역사와 관광명소, 백령도의 절경 등을 전시하고 있다. 야외에서는 탁 트인 바다 풍경을 조망하고 심청 동상, 탱크, 대포 등을 관람할 수 있도록 조성되어 있다.",560981,0,A0206,심청각,,0,0,1,1,1,0,1,1,1,1,1,1
인천광역시 연수구 아트센터대로 222 아트센터 인천(콘서트홀),A02,A02060600,2932047,14,2022-12-08,,,,126.6267968,37.3940347,2024-06-19,8,0,28,185,,"송도국제도시에 세워진 아트센터 인천은 지휘자의 손짓에서 영감을 받아 설계된 글로벌 복합 문화공간이다. 독특한 외관과 바다를 잇는 전망, 세계적 수준의 음향시스템은 아트센터 인천이 단순한 공연장을 넘어 건축적으로도 의미 있음을 말해준다. 2018년 11월 제1단계로 콘서트홀을 개관하여 음악으로 세계와 소통하며 예술의 영역을 넓히고 있으며, 향후 뮤지엄과 오페라하우스를 갖춘 복합 문화예술공간이 되기 위한 2단계 사업을 추진하고 있다. 인천의 랜드마크로 떠오르고 있는 아트센터 인천은 지역의 문화 인프라를 견고하게 구축하고 시민들에게 독창적이고 폭넓은 문화예술 향유 기회를 제공할 예정이다.",2932047,1,A0206,아트센터인천,,0,0,1,0,1,0,0,0,0,0,1,1
인천광역시 강화군 길상면 까치골길 109,A02,A02060300,3370479,14,2024-09-20,,,,126.4803748,37.66804191,2025-03-14,1,0,28,710,"- 10:00~18:00 (17:00 입장마감)<br>
- 10:00~21:00 (20:00 입장마감)","아트팩토리 참기름은 인천광역시 강화군 길상면에 위치한 복합문화공간으로, 옛 참기름 공장을 개조하여 만든 장소이다. 이곳은 약 7,000평 규모로, 다양한 미디어아트 전시와 공연, 식음료를 제공하는 공간으로 구성되어 있다. 아트팩토리 참기름은 강화도의 자연경관과 조화를 이루며, 방문객들에게 예술적 경험을 선사한다. 주요 시설로는 1관과 2관이 있으며, 1관에서는 20분 단위로 순환되는 다양한 미디어아트 작품이 전시된다. 2관에서는 반 고흐의 일생을 주제로 한 40분 길이의 몰입형 미디어아트 작품이 상영되어 관람객들의 시선을 사로잡는다. 또한, 특별관과 카페 참기름도 있어 다양한 문화적 경험을 제공한다. 아트팩토리 참기름은 넓은 주차 공간을 갖추고 있어 방문객들의 편의를 도모하며, 입장 시 지급되는 팔찌를 통해 전시관을 자유롭게 재관람할 수 있는 시스템을 운영하고 있다. 아트팩토리 참기름은 예술과 기술의 조화를 통해 강화도의 새로운 문화 명소로 자리 잡았으며, 방문객들에게 색다른 경험을 제공하는 장소로 추천된다.",3370479,0,A0206,아트팩토리 참기름,,0,0,1,0,1,0,0,0,0,0,0,0
인천광역시 연수구 청량로101번길 33,A02,A02060300,2833492,14,2022-08-08,http://tong.visitkorea.or.kr/cms/resource/81/2833481_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/2833481_image3_1.JPG,Type3,126.6542631,37.41675477,2025-05-27,8,0,28,185,10:00~18:00,"아트플러그 연수는 인천광역시 연수구에 위치한 재단법인 연수문화재단 산하 레지던시로, 예술가들의 안정적인 창작 활동을 지원하고 지역 주민들이 문화예술을 보다 가까이에서 향유할 수 있도록 다양한 창작 지원 프로그램과 기획 전시 등을 운영하고 있다. 아트플러그에서 진행되는 전시는 무료로 관람 가능하며, 본 채널은 전시 운영 기간 동안 오디오 가이드 자료를 제공하기 위해 운영된다. 전시별로 작품에 대한 자세한 이야기와 예술가의 의도를 담아, 관람객의 이해를 돕고 보다 풍부한 감상 경험을 제공한다.",2833492,0,A0206,아트플러그 연수,,0,0,1,0,1,0,0,0,0,0,0,0
인천광역시 중구 개항로 63-2 (경동),A02,A02061200,2804927,14,2022-01-18,http://tong.visitkorea.or.kr/cms/resource/08/2725208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2725208_image3_1.jpg,Type3,126.6298082,37.47226178,2025-03-17,10,1,28,110,※ 상영시간에 따라 상이하므로 홈페이지 참조,"애관극장은 대한민국에서 최초이자 가장 오래된 역사 깊은 극장이다. 1895년 조선인 부호 정치국은 경동 싸리재 쪽에 협률사라는 공연장을 설립해 큰 인기를 얻었다. 협률사는 1925년 ‘보는 것을 사랑한다’는 뜻의 ‘애관’으로 이름을 바꿨다. 극장은 6·25전쟁 때 소실되었다가 1960년 다시 문을 열었다. 한때 경동 일대는 ‘시네마 거리’라 불릴 정도로 인천의 영화 중심지로 번성했으나 세월이 흐르면서 쇠락의 길로 접어들었다. 다른 극장들이 문을 닫는 상황에서도 애관극장은 살아남았고, 2004년에는 최신식 영사기와 디지털 음향 시스템을 갖춘 복합상영관(5개관)으로 재탄생했다. 지금도 최신 영화와 더불어 지역 영상 문화 활성화를 위한 다양한 기획 상영과 행사를 진행한다. 단순한 극장을 넘어 여전히 지역의 문화예술 공간으로 톡톡히 역할을 하고 있다. 애관극장에 대해 자세히 알아보고 싶다면 애관극장을 소재로 한 다큐멘터리 영화인 영화 <보는 것을 사랑한다>를 보는 것도 좋다.",2804927,2,A0206,애관극장,,0,0,1,0,1,0,0,0,0,0,0,0
인천광역시 남동구 만의골로 71,A02,A02060100,1925658,14,2014-06-13,http://tong.visitkorea.or.kr/cms/resource/29/3030729_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3030729_image3_1.jpg,Type3,126.7670269,37.45043063,2025-06-26,4,0,28,200,"09:30~17:50 (입장마감 17:30)<br>
※ 문이 닫혀있을 경우가 있으니 전화문의 후 방문요망","애보박물관은 구암 황형택이 수십 년간 한국의 공예품과 미술품을 수집하여 2009년 개관하였다. 우리의 소중한 전통공예문화가 잊혀가는 것을 안타까워했던 그는 발품 팔아 수집한 수천 점의 유물을 한데 모아 박물관을 건립했다. 
애보박물관은 선조들이 사용하던 아름다움과 실용성을 겸비한 한국전통의 공예문화를 접할 수 있는 전시공간으로 상설전시 및 기획전, 꿈과 희망을 줄 수 있는 어린이관이 있다. 정원 곳곳에 놓여있는 옛 석조각품들이 전시되어 있다. 다양한 체험프로그램을 운영하고 있다.",1925658,0,A0206,애보박물관,,0,0,1,0,1,0,0,0,0,0,1,1
인천광역시 서구 정서진남로 25,A02,A02060200,130516,14,2004-08-31,,,,126.6072747,37.55374913,2025-03-17,7,0,28,260,08:00~20:00,"영종대교 기념관은 영종대교와 서해를 조망할 수 있는 영종대교 입구(인천시 경서동)에 위치하고 있다. 인천국제공항고속도로의 핵심구조물인 영종대교건설에 사용된 주요 영상, 모형, 실물자재를 전시하고 교량에 관한 데이터베스를 구축, 보관함으로써 학생과 일반인들에게는 교량에 대한 전반적인 정보를 제공한다. 이곳에서는 국내 최장 교량인 인천대교의 건설 과정과 첨단 공법, 경제적 파급 효과 등을 소개하는 각종 자료를 접할 수 있다. 전망대에서는 경제자유구역 송도국제도시와 인천국제공항이 있는 영종도를 바다 위로 연결하는 인천대교의 경관을 조망할 수 있다.",130516,0,A0206,영종대교휴게소 기념관,,0,0,1,0,1,0,0,1,0,0,1,1
인천광역시 중구 구읍로 63,A02,A02060100,2638436,14,2019-11-23,http://tong.visitkorea.or.kr/cms/resource/09/3381709_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3381709_image3_1.jpg,Type3,126.5777264,37.48912279,2025-03-18,10,0,28,110,10:00~18:00 (입장 마감 17:30),"영종역사관은 긴 세월동안 유구한 역사와 문화, 세상과 통하는 중간거점으로 그 가치를 재조명 받고 있는 영종도를 알리기 위하여 건립되었다.오랜 삶의 터전으로서의 영종도와 각종 개발로 인하여 급격하게 변화된 근현대 영종도의 생활문화를 담고 있는 영종도의 대표적인 문화공간이다.",2638436,2,A0206,영종역사관,,0,0,1,0,1,0,0,0,0,0,1,1
인천광역시 강화군 내가면 연촌길 77-10,A02,A02061000,2657247,14,2020-05-26,http://tong.visitkorea.or.kr/cms/resource/51/3350551_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/3350551_image3_1.JPG,Type3,126.4167788,37.73192501,2025-03-17,1,0,28,710,11:00~17:00,"고려산 적석사 아래쪽에 위치한 우공책방은 우공이 산을 옮긴다는 뜻인 [우공이산]에서 책방 이름을 따왔다. 책방과 함께 금속과 나무를 다루는 공방, 북스테이도 함께 운영한다. 조용한 곳에서 맛있는 차를 마시며 책을 볼 수 있고 간단한 공방 체험도 할 수 있다. 책방에 묵으면서 책을 보거나 밤하늘의 별을 감상할 수도 있다. 책방 가까이에 있는 낙조대에 올라 탁 트인 서해와 섬들을 볼 수 있으며, 근처에 오상리 고인돌이 있어 선사시대의 유적지도 답사할 수 있다.",2657247,2,A0206,우공책방,,0,0,1,0,1,0,1,0,0,0,0,1
인천광역시 중구 월미로 131-22 월미문화관,A02,A02060300,3003541,14,2023-08-29,http://tong.visitkorea.or.kr/cms/resource/67/3448767_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/3448767_image3_1.JPG,Type1,126.6039105,37.47648583,2024-12-26,10,0,28,110,09:00~18:00(입장마감 17:30),"월미공원 내 자리한 전시관으로 우리나라의 전통문화의 다양한 볼거리를 제공한다. 전시관은 크게 전통생활문화전시실, 궁중문화전시실, 기획전시실로 나눠진다. 
전통생활문화전시실은 관혼상제, 서당과 향교 같은 교육과정을 볼 수 있고 전통혼례, 회갑 잔치 등을 생생하게 재현한 코너에서 기념사진도 남길 수 있다. 
궁중문화전시실에서는 궁중음식, 궁중음악, 왕의 일과 등 궁중 관련 문화에 대해 배울 수 있다. 왕의 수라상을 재현한 포토존, 궁중음악 청취 코너 등 체험 공간이 많아 흥미롭다. 우리의 전통의상인 한복 입어보기 체험도 할 수 있다. 전통혼례복과 왕가의 궁중복식, 신발과 가채 등이 있고, 전통의상과 가채도 기념사진 촬영용으로 비치해뒀다. 
기획전시실에서는 월미도 지명의 유래부터 인천상륙작전 등 수난의 시대를 거쳐 월미도가 시민의 품으로 돌아오기까지의 역사를 한눈에 살펴볼 수 있다. 
지하 1층의 한식체험관은 전통떡, 김치, 궁중삼계탕, 궁중떡볶이, 불고기 등 우리나라 전통 음식을 만들어보는 체험 프로그램을 진행하는데 단체 대상이며 예약이 필요하다. 
근처에 월미공원, 전망대, 월미테마파크가 있어 함께 둘러보면 좋다.",3003541,2,A0206,월미문화관,,0,0,1,1,1,0,0,0,1,1,1,1
인천광역시 강화군 송해면 장정양오길 437,A02,A02060100,3407842,14,2024-11-06,http://tong.visitkorea.or.kr/cms/resource/07/3407407_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/07/3407407_image3_1.png,Type3,126.456829,37.79476005,2025-03-13,1,0,28,710,"10:00~17:00 
※ 예약제로 운영되므로 방문 전 전화문의","은암자연과학박물관은 1997년 6월 마포구 구수동에 개관하였다. 국내 최초의 사설 자연과학박물관으로 이종욱 관장이 수집한 50여만 점의 소장품 중 동물 화석과 표본, 광석, 희귀 조류 및 곤충, 민속품 등 2만 3,000여 점이 전시되어 있다. 주요 전시품에는 500살 이상으로 추정되는 한국바다거북, 수리부엉이, 흰꼬리수리, 금비단나비, 알렉산드리아나비, 공룡알 화석과 뼈, 무게 300㎏이 넘는 식인조개, 철갑상어, 황제펭귄, 투구게 등의 화석과 표본이 있다. 전시관은 해양전시관·조류전시관·곤충전시관·디오라마관으로 이루어진다. 이 중 해양전시관에는 어패류·공룡·파충류 등 희귀한 해양동물이 전시되어 있고, 각 전시물마다 입체감이 돋보이도록 조명과 3차원 디스플레이 장치를 사용하였다. 조류전시관에는 희귀 조류와 국내에 서식하는 조류가 전시되어 있고, 곤충전시관에는 희귀 곤충과 국내에서 쉽게 볼 수 있는 곤충이 색깔 및 종류별로 전시되어 있다. 디오라마관에는 조류 디오라마, 동물 디오라마, 공룡시대의 해저 디오라마로 나누어 과거 자연의 생태를 재현해 놓았다.",3407842,0,A0206,은암자연과학박물관,,0,0,1,0,1,0,0,0,0,0,1,1
인천광역시 미추홀구 수봉안길 78,A02,A02061100,130202,14,2007-11-06,http://tong.visitkorea.or.kr/cms/resource/42/1895142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1895142_image3_1.jpg,Type3,126.6622472,37.46151916,2024-11-20,3,0,28,177,09:00~18:00,"은율탈춤전수관은 우리 조상의 멋과 슬기가 잘 어우러져 있는 귀중한 전통 무형문화유산인 은율탈춤의 원형 보존 및 보급을 위해 설립된 전수관이다. 은율탈춤은 황해도 은율지방에서 유래됐던 탈춤으로서 1978년 2월에 국가무형문화재로 지정을 받았다. 은율탈춤은 1900년 전후로 가장 활발히 전승되었으나 일제강점기에 명맥만 유지되는 정도였으나, 해방 이후 다시 전승이 시작되었고, 황해도 탈춤 연희자들이 6·25전쟁 때 월남하면서 남한에서 자리를 잡게 된다. 이후 전승자들이 인천을 주 무대로 활동하였고, 인천직할시 승격과 함께 전승지가 인천으로 정해져서 지금에 이르고 있다. 

은율탈춤은 원형이 잘 보존되어 있어 원형 그대로를 후손에게 보존하고자 교육을 실시하고 있다. 1983년 인천시 미추홀구 숭의동 수봉공원 내에 건평 150여 평의 전수교육장을 마련하고 체계적인 전승과 후진양성을 하고 있다. 전수관에 마련된 야외공연장에서는 은율탈춤은 물론 각 지방의 탈춤전수자들을 초청하여 무료공연을 실시하고 있다.",130202,2,A0206,은율탈춤전수관,,0,0,1,0,1,0,0,0,0,0,1,1
